id_student,code_module,code_presentation,final_result,highest_education,disability,gender,age_band,region,week,total_clicks,days_diff,score,is_submitted,is_late,is_high_activity,risk_label
1440467,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,East Anglian Region,4,118,-1.0,51.0,1,0,0,0
1442991,DDD,2013J,Pass,HE Qualification,N,M,35-55,Scotland,3,6,0.0,85.0,1,0,0,0
1442991,DDD,2013J,Pass,HE Qualification,N,M,35-55,Scotland,4,43,0.0,85.0,1,0,0,0
1449692,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,West Midlands Region,1,156,-9.0,84.0,1,0,0,0
1449692,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,West Midlands Region,2,206,-9.0,84.0,1,0,0,0
1449692,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,West Midlands Region,3,405,-9.0,84.0,1,0,1,0
1449692,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,West Midlands Region,4,480,-9.0,84.0,1,0,1,0
1485105,DDD,2013J,Fail,Lower Than A Level,N,M,35-55,Wales,2,15,3.0,63.0,1,1,0,1
1485105,DDD,2013J,Fail,Lower Than A Level,N,M,35-55,Wales,3,9,3.0,63.0,1,1,0,1
1485105,DDD,2013J,Fail,Lower Than A Level,N,M,35-55,Wales,4,86,3.0,63.0,1,1,0,1
1497480,DDD,2013J,Fail,A Level or Equivalent,N,F,35-55,Scotland,2,42,-1.0,68.0,1,0,0,1
1497480,DDD,2013J,Fail,A Level or Equivalent,N,F,35-55,Scotland,3,8,-1.0,68.0,1,0,0,1
1497480,DDD,2013J,Fail,A Level or Equivalent,N,F,35-55,Scotland,4,38,-1.0,68.0,1,0,0,1
1507503,DDD,2013J,Pass,A Level or Equivalent,Y,F,35-55,East Anglian Region,2,88,-3.0,69.0,1,0,0,0
1507503,DDD,2013J,Pass,A Level or Equivalent,Y,F,35-55,East Anglian Region,3,108,-3.0,69.0,1,0,0,0
1507503,DDD,2013J,Pass,A Level or Equivalent,Y,F,35-55,East Anglian Region,4,163,-3.0,69.0,1,0,0,0
1509881,DDD,2013J,Fail,A Level or Equivalent,Y,F,35-55,Scotland,1,13,6.0,81.0,1,1,0,1
1509881,DDD,2013J,Fail,A Level or Equivalent,Y,F,35-55,Scotland,2,16,6.0,81.0,1,1,0,1
1509881,DDD,2013J,Fail,A Level or Equivalent,Y,F,35-55,Scotland,3,40,6.0,81.0,1,1,0,1
1509881,DDD,2013J,Fail,A Level or Equivalent,Y,F,35-55,Scotland,4,55,6.0,81.0,1,1,0,1
1522631,DDD,2013J,Fail,A Level or Equivalent,N,F,35-55,East Anglian Region,1,143,-9.0,69.0,1,0,0,1
1522631,DDD,2013J,Fail,A Level or Equivalent,N,F,35-55,East Anglian Region,2,113,-9.0,69.0,1,0,0,1
1522631,DDD,2013J,Fail,A Level or Equivalent,N,F,35-55,East Anglian Region,3,98,-9.0,69.0,1,0,0,1
1522631,DDD,2013J,Fail,A Level or Equivalent,N,F,35-55,East Anglian Region,4,80,-9.0,69.0,1,0,0,1
1530521,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,East Midlands Region,1,41,-2.0,71.0,1,0,0,0
1530521,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,East Midlands Region,2,34,-2.0,71.0,1,0,0,0
1530521,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,East Midlands Region,3,72,-2.0,71.0,1,0,0,0
1530521,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,East Midlands Region,4,78,-2.0,71.0,1,0,0,0
1564630,DDD,2013J,Pass,Lower Than A Level,N,F,35-55,East Midlands Region,1,42,,,0,0,0,0
1564630,DDD,2013J,Pass,Lower Than A Level,N,F,35-55,East Midlands Region,2,30,,,0,0,0,0
1564630,DDD,2013J,Pass,Lower Than A Level,N,F,35-55,East Midlands Region,3,16,,,0,0,0,0
1564630,DDD,2013J,Pass,Lower Than A Level,N,F,35-55,East Midlands Region,4,102,,,0,0,0,0
1569426,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,1,84,-2.0,86.0,1,0,0,0
1569426,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,2,16,-2.0,86.0,1,0,0,0
1569426,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,3,83,-2.0,86.0,1,0,0,0
1569426,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,4,99,-2.0,86.0,1,0,0,0
1580084,DDD,2013J,Fail,A Level or Equivalent,N,F,35-55,North Western Region,3,12,-1.0,69.0,1,0,0,1
1580084,DDD,2013J,Fail,A Level or Equivalent,N,F,35-55,North Western Region,4,31,-1.0,69.0,1,0,0,1
1581243,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region,1,30,0.0,89.0,1,0,0,0
1581243,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region,2,3,0.0,89.0,1,0,0,0
1581243,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region,4,31,0.0,89.0,1,0,0,0
1592048,DDD,2013J,Withdrawn,HE Qualification,N,M,55<=,Wales,1,31,,,0,0,0,1
1610188,DDD,2013J,Fail,Lower Than A Level,N,M,35-55,East Midlands Region,1,11,-26.0,72.0,1,0,0,1
1644266,DDD,2013J,Withdrawn,Lower Than A Level,N,F,35-55,South Region,4,92,-1.0,48.0,1,0,0,1
1644568,DDD,2013J,Fail,Lower Than A Level,Y,F,35-55,East Anglian Region,3,2,,,0,0,0,1
1678800,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,1,4,2.0,93.0,1,1,0,0
1678800,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,4,72,2.0,93.0,1,1,0,0
1679727,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,1,26,-18.0,72.0,1,0,0,0
1679727,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,2,119,-18.0,72.0,1,0,0,0
1679727,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,3,42,-18.0,72.0,1,0,0,0
1679727,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Scotland,4,41,-18.0,72.0,1,0,0,0
1679862,DDD,2013J,Fail,A Level or Equivalent,Y,M,0-35,Scotland,1,32,0.0,78.0,1,0,0,1
1679862,DDD,2013J,Fail,A Level or Equivalent,Y,M,0-35,Scotland,2,32,0.0,78.0,1,0,0,1
1679862,DDD,2013J,Fail,A Level or Equivalent,Y,M,0-35,Scotland,4,34,0.0,78.0,1,0,0,1
1684787,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,South West Region,1,48,-3.0,88.0,1,0,0,1
1684787,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,South West Region,2,45,-3.0,88.0,1,0,0,1
1684787,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,South West Region,3,24,-3.0,88.0,1,0,0,1
1684787,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,South West Region,4,80,-3.0,88.0,1,0,0,1
1687996,DDD,2013J,Withdrawn,Lower Than A Level,N,M,55<=,North Western Region,1,276,5.0,77.0,1,1,1,1
1687996,DDD,2013J,Withdrawn,Lower Than A Level,N,M,55<=,North Western Region,2,145,5.0,77.0,1,1,0,1
1687996,DDD,2013J,Withdrawn,Lower Than A Level,N,M,55<=,North Western Region,3,149,5.0,77.0,1,1,0,1
1687996,DDD,2013J,Withdrawn,Lower Than A Level,N,M,55<=,North Western Region,4,277,5.0,77.0,1,1,1,1
1689069,DDD,2013J,Pass,A Level or Equivalent,N,F,35-55,North Region,1,48,-2.0,82.0,1,0,0,0
1689069,DDD,2013J,Pass,A Level or Equivalent,N,F,35-55,North Region,2,70,-2.0,82.0,1,0,0,0
1689069,DDD,2013J,Pass,A Level or Equivalent,N,F,35-55,North Region,3,71,-2.0,82.0,1,0,0,0
1689069,DDD,2013J,Pass,A Level or Equivalent,N,F,35-55,North Region,4,109,-2.0,82.0,1,0,0,0
1713615,DDD,2013J,Distinction,HE Qualification,N,F,35-55,South West Region,1,64,0.0,91.0,1,0,0,0
1713615,DDD,2013J,Distinction,HE Qualification,N,F,35-55,South West Region,2,50,0.0,91.0,1,0,0,0
1713615,DDD,2013J,Distinction,HE Qualification,N,F,35-55,South West Region,3,5,0.0,91.0,1,0,0,0
1713615,DDD,2013J,Distinction,HE Qualification,N,F,35-55,South West Region,4,48,0.0,91.0,1,0,0,0
1716492,DDD,2013J,Fail,Lower Than A Level,Y,M,35-55,East Anglian Region,1,78,-2.0,82.0,1,0,0,1
1716492,DDD,2013J,Fail,Lower Than A Level,Y,M,35-55,East Anglian Region,2,69,-2.0,82.0,1,0,0,1
1716492,DDD,2013J,Fail,Lower Than A Level,Y,M,35-55,East Anglian Region,3,87,-2.0,82.0,1,0,0,1
1716492,DDD,2013J,Fail,Lower Than A Level,Y,M,35-55,East Anglian Region,4,67,-2.0,82.0,1,0,0,1
1721891,DDD,2013J,Fail,Lower Than A Level,N,M,35-55,South Region,2,19,-2.0,74.0,1,0,0,1
1721891,DDD,2013J,Fail,Lower Than A Level,N,M,35-55,South Region,3,39,-2.0,74.0,1,0,0,1
1721891,DDD,2013J,Fail,Lower Than A Level,N,M,35-55,South Region,4,92,-2.0,74.0,1,0,0,1
1723019,DDD,2013J,Fail,HE Qualification,N,F,35-55,South Region,1,11,-3.0,87.0,1,0,0,1
1723019,DDD,2013J,Fail,HE Qualification,N,F,35-55,South Region,2,33,-3.0,87.0,1,0,0,1
1723019,DDD,2013J,Fail,HE Qualification,N,F,35-55,South Region,3,120,-3.0,87.0,1,0,0,1
1723019,DDD,2013J,Fail,HE Qualification,N,F,35-55,South Region,4,25,-3.0,87.0,1,0,0,1
1753235,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Yorkshire Region,1,21,0.0,77.0,1,0,0,1
1753235,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Yorkshire Region,2,22,0.0,77.0,1,0,0,1
1753235,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Yorkshire Region,4,67,0.0,77.0,1,0,0,1
1756165,DDD,2013J,Pass,HE Qualification,N,F,0-35,North Region,1,223,-2.0,82.0,1,0,0,0
1756165,DDD,2013J,Pass,HE Qualification,N,F,0-35,North Region,2,167,-2.0,82.0,1,0,0,0
1756165,DDD,2013J,Pass,HE Qualification,N,F,0-35,North Region,3,163,-2.0,82.0,1,0,0,0
1756165,DDD,2013J,Pass,HE Qualification,N,F,0-35,North Region,4,152,-2.0,82.0,1,0,0,0
1766513,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,South East Region,1,104,-3.0,71.0,1,0,0,0
1766513,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,South East Region,2,26,-3.0,71.0,1,0,0,0
1766513,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,South East Region,3,21,-3.0,71.0,1,0,0,0
1766513,DDD,2013J,Pass,Lower Than A Level,N,M,35-55,South East Region,4,29,-3.0,71.0,1,0,0,0
1777511,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,1,26,-1.0,73.0,1,0,0,0
1777511,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,2,173,-1.0,73.0,1,0,0,0
1777511,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,3,80,-1.0,73.0,1,0,0,0
1777511,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,South West Region,4,30,-1.0,73.0,1,0,0,0
1782581,DDD,2013J,Withdrawn,Lower Than A Level,N,F,35-55,East Anglian Region,1,5,0.0,92.0,1,0,0,1
1782581,DDD,2013J,Withdrawn,Lower Than A Level,N,F,35-55,East Anglian Region,2,15,0.0,92.0,1,0,0,1
1782581,DDD,2013J,Withdrawn,Lower Than A Level,N,F,35-55,East Anglian Region,3,18,0.0,92.0,1,0,0,1
1782581,DDD,2013J,Withdrawn,Lower Than A Level,N,F,35-55,East Anglian Region,4,46,0.0,92.0,1,0,0,1
1818677,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,East Anglian Region,1,83,-8.0,85.0,1,0,0,1
1818677,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,East Anglian Region,2,72,-8.0,85.0,1,0,0,1
1818677,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,East Anglian Region,3,195,-8.0,85.0,1,0,0,1
1818677,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,East Anglian Region,4,57,-8.0,85.0,1,0,0,1
1819994,DDD,2013J,Distinction,HE Qualification,N,M,55<=,South Region,1,101,-9.0,89.0,1,0,0,0
1819994,DDD,2013J,Distinction,HE Qualification,N,M,55<=,South Region,2,33,-9.0,89.0,1,0,0,0
1819994,DDD,2013J,Distinction,HE Qualification,N,M,55<=,South Region,3,37,-9.0,89.0,1,0,0,0
1819994,DDD,2013J,Distinction,HE Qualification,N,M,55<=,South Region,4,37,-9.0,89.0,1,0,0,0
1830562,DDD,2013J,Fail,HE Qualification,N,M,35-55,Scotland,1,7,,,0,0,0,1
1835411,DDD,2013J,Distinction,HE Qualification,N,M,55<=,Scotland,1,2,-1.0,94.0,1,0,0,0
1835411,DDD,2013J,Distinction,HE Qualification,N,M,55<=,Scotland,2,206,-1.0,94.0,1,0,0,0
1835411,DDD,2013J,Distinction,HE Qualification,N,M,55<=,Scotland,3,143,-1.0,94.0,1,0,0,0
1835411,DDD,2013J,Distinction,HE Qualification,N,M,55<=,Scotland,4,219,-1.0,94.0,1,0,0,0
1847481,DDD,2013J,Pass,HE Qualification,N,F,35-55,East Anglian Region,1,47,-1.0,69.0,1,0,0,0
1847481,DDD,2013J,Pass,HE Qualification,N,F,35-55,East Anglian Region,2,117,-1.0,69.0,1,0,0,0
1847481,DDD,2013J,Pass,HE Qualification,N,F,35-55,East Anglian Region,3,44,-1.0,69.0,1,0,0,0
1847481,DDD,2013J,Pass,HE Qualification,N,F,35-55,East Anglian Region,4,271,-1.0,69.0,1,0,1,0
1868389,DDD,2013J,Fail,A Level or Equivalent,Y,M,35-55,North Western Region,1,54,8.0,44.0,1,1,0,1
1868389,DDD,2013J,Fail,A Level or Equivalent,Y,M,35-55,North Western Region,2,64,8.0,44.0,1,1,0,1
1868389,DDD,2013J,Fail,A Level or Equivalent,Y,M,35-55,North Western Region,3,7,8.0,44.0,1,1,0,1
1868389,DDD,2013J,Fail,A Level or Equivalent,Y,M,35-55,North Western Region,4,14,8.0,44.0,1,1,0,1
1874363,DDD,2013J,Pass,HE Qualification,N,M,35-55,East Midlands Region,1,55,-1.0,74.0,1,0,0,0
1874363,DDD,2013J,Pass,HE Qualification,N,M,35-55,East Midlands Region,2,84,-1.0,74.0,1,0,0,0
1874363,DDD,2013J,Pass,HE Qualification,N,M,35-55,East Midlands Region,3,54,-1.0,74.0,1,0,0,0
1874363,DDD,2013J,Pass,HE Qualification,N,M,35-55,East Midlands Region,4,57,-1.0,74.0,1,0,0,0
1877732,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,West Midlands Region,1,6,,,0,0,0,1
1887928,DDD,2013J,Pass,HE Qualification,N,M,35-55,North Western Region,1,19,-1.0,77.0,1,0,0,0
1887928,DDD,2013J,Pass,HE Qualification,N,M,35-55,North Western Region,2,5,-1.0,77.0,1,0,0,0
1887928,DDD,2013J,Pass,HE Qualification,N,M,35-55,North Western Region,3,6,-1.0,77.0,1,0,0,0
1887928,DDD,2013J,Pass,HE Qualification,N,M,35-55,North Western Region,4,13,-1.0,77.0,1,0,0,0
1894634,DDD,2013J,Pass,HE Qualification,Y,M,35-55,London Region,2,7,-26.0,69.0,1,0,0,0
1894634,DDD,2013J,Pass,HE Qualification,Y,M,35-55,London Region,3,24,-26.0,69.0,1,0,0,0
1894634,DDD,2013J,Pass,HE Qualification,Y,M,35-55,London Region,4,13,-26.0,69.0,1,0,0,0
1901764,DDD,2013J,Withdrawn,HE Qualification,N,F,35-55,London Region,1,18,19.0,85.0,1,1,0,1
1901764,DDD,2013J,Withdrawn,HE Qualification,N,F,35-55,London Region,2,19,19.0,85.0,1,1,0,1
1901764,DDD,2013J,Withdrawn,HE Qualification,N,F,35-55,London Region,3,3,19.0,85.0,1,1,0,1
1903131,DDD,2013J,Withdrawn,Lower Than A Level,N,M,35-55,East Anglian Region,1,7,,,0,0,0,1
1903131,DDD,2013J,Withdrawn,Lower Than A Level,N,M,35-55,East Anglian Region,2,34,,,0,0,0,1
1903131,DDD,2013J,Withdrawn,Lower Than A Level,N,M,35-55,East Anglian Region,4,96,,,0,0,0,1
1903477,DDD,2013J,Pass,HE Qualification,N,M,35-55,Wales,1,49,-1.0,79.0,1,0,0,0
1903477,DDD,2013J,Pass,HE Qualification,N,M,35-55,Wales,2,65,-1.0,79.0,1,0,0,0
1903477,DDD,2013J,Pass,HE Qualification,N,M,35-55,Wales,3,53,-1.0,79.0,1,0,0,0
1903477,DDD,2013J,Pass,HE Qualification,N,M,35-55,Wales,4,114,-1.0,79.0,1,0,0,0
1913872,DDD,2013J,Fail,A Level or Equivalent,N,F,55<=,South Region,1,104,-23.0,77.0,1,0,0,1
1913872,DDD,2013J,Fail,A Level or Equivalent,N,F,55<=,South Region,2,85,-23.0,77.0,1,0,0,1
1913872,DDD,2013J,Fail,A Level or Equivalent,N,F,55<=,South Region,3,95,-23.0,77.0,1,0,0,1
1913872,DDD,2013J,Fail,A Level or Equivalent,N,F,55<=,South Region,4,139,-23.0,77.0,1,0,0,1
1935774,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,South West Region,1,3,,,0,0,0,1
1935774,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,South West Region,2,13,,,0,0,0,1
1957728,DDD,2013J,Fail,Lower Than A Level,N,M,0-35,East Midlands Region,1,59,,,0,0,0,1
1957728,DDD,2013J,Fail,Lower Than A Level,N,M,0-35,East Midlands Region,2,67,,,0,0,0,1
1963677,DDD,2013J,Pass,Lower Than A Level,Y,M,0-35,North Western Region,1,58,-4.0,84.0,1,0,0,0
1963677,DDD,2013J,Pass,Lower Than A Level,Y,M,0-35,North Western Region,2,17,-4.0,84.0,1,0,0,0
1963677,DDD,2013J,Pass,Lower Than A Level,Y,M,0-35,North Western Region,3,65,-4.0,84.0,1,0,0,0
1963677,DDD,2013J,Pass,Lower Than A Level,Y,M,0-35,North Western Region,4,47,-4.0,84.0,1,0,0,0
1982833,DDD,2013J,Fail,HE Qualification,N,M,35-55,Wales,1,13,0.0,92.0,1,0,0,1
1982833,DDD,2013J,Fail,HE Qualification,N,M,35-55,Wales,2,159,0.0,92.0,1,0,0,1
1982833,DDD,2013J,Fail,HE Qualification,N,M,35-55,Wales,3,9,0.0,92.0,1,0,0,1
1982833,DDD,2013J,Fail,HE Qualification,N,M,35-55,Wales,4,64,0.0,92.0,1,0,0,1
2014252,DDD,2013J,Withdrawn,HE Qualification,N,M,0-35,South Region,1,78,-1.0,50.0,1,0,0,1
2014252,DDD,2013J,Withdrawn,HE Qualification,N,M,0-35,South Region,2,10,-1.0,50.0,1,0,0,1
2014252,DDD,2013J,Withdrawn,HE Qualification,N,M,0-35,South Region,3,22,-1.0,50.0,1,0,0,1
2014252,DDD,2013J,Withdrawn,HE Qualification,N,M,0-35,South Region,4,23,-1.0,50.0,1,0,0,1
2032057,DDD,2013J,Pass,A Level or Equivalent,N,M,0-35,South Region,1,141,0.0,87.0,1,0,0,0
2032057,DDD,2013J,Pass,A Level or Equivalent,N,M,0-35,South Region,2,89,0.0,87.0,1,0,0,0
2032057,DDD,2013J,Pass,A Level or Equivalent,N,M,0-35,South Region,3,22,0.0,87.0,1,0,0,0
2032057,DDD,2013J,Pass,A Level or Equivalent,N,M,0-35,South Region,4,43,0.0,87.0,1,0,0,0
2032882,DDD,2013J,Withdrawn,A Level or Equivalent,Y,F,35-55,East Midlands Region,1,20,8.0,69.0,1,1,0,1
2034802,DDD,2013J,Distinction,HE Qualification,N,M,55<=,Scotland,1,68,-14.0,98.0,1,0,0,0
2034802,DDD,2013J,Distinction,HE Qualification,N,M,55<=,Scotland,2,68,-14.0,98.0,1,0,0,0
2034802,DDD,2013J,Distinction,HE Qualification,N,M,55<=,Scotland,3,39,-14.0,98.0,1,0,0,0
2034802,DDD,2013J,Distinction,HE Qualification,N,M,55<=,Scotland,4,132,-14.0,98.0,1,0,0,0
2039190,DDD,2013J,Distinction,Lower Than A Level,N,F,35-55,North Region,1,188,-8.0,98.0,1,0,0,0
2039190,DDD,2013J,Distinction,Lower Than A Level,N,F,35-55,North Region,2,191,-8.0,98.0,1,0,0,0
2039190,DDD,2013J,Distinction,Lower Than A Level,N,F,35-55,North Region,3,245,-8.0,98.0,1,0,0,0
2039190,DDD,2013J,Distinction,Lower Than A Level,N,F,35-55,North Region,4,104,-8.0,98.0,1,0,0,0
2039810,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Scotland,1,45,-1.0,90.0,1,0,0,1
2039810,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Scotland,2,44,-1.0,90.0,1,0,0,1
2039810,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Scotland,3,53,-1.0,90.0,1,0,0,1
2039810,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Scotland,4,59,-1.0,90.0,1,0,0,1
2043916,DDD,2013J,Withdrawn,Lower Than A Level,N,M,35-55,South East Region,1,44,0.0,61.0,1,0,0,1
2043916,DDD,2013J,Withdrawn,Lower Than A Level,N,M,35-55,South East Region,2,5,0.0,61.0,1,0,0,1
2043916,DDD,2013J,Withdrawn,Lower Than A Level,N,M,35-55,South East Region,4,54,0.0,61.0,1,0,0,1
2045139,DDD,2013J,Withdrawn,Lower Than A Level,N,M,35-55,Scotland,2,1,0.0,53.0,1,0,0,1
2045139,DDD,2013J,Withdrawn,Lower Than A Level,N,M,35-55,Scotland,3,30,0.0,53.0,1,0,0,1
2045139,DDD,2013J,Withdrawn,Lower Than A Level,N,M,35-55,Scotland,4,55,0.0,53.0,1,0,0,1
2046628,DDD,2013J,Withdrawn,HE Qualification,Y,M,35-55,Ireland,1,132,9.0,32.0,1,1,0,1
2046628,DDD,2013J,Withdrawn,HE Qualification,Y,M,35-55,Ireland,2,280,9.0,32.0,1,1,1,1
2046628,DDD,2013J,Withdrawn,HE Qualification,Y,M,35-55,Ireland,3,60,9.0,32.0,1,1,0,1
2046628,DDD,2013J,Withdrawn,HE Qualification,Y,M,35-55,Ireland,4,252,9.0,32.0,1,1,1,1
2068627,DDD,2013J,Withdrawn,Post Graduate Qualification,N,F,35-55,Scotland,1,53,-4.0,59.0,1,0,0,1
2068627,DDD,2013J,Withdrawn,Post Graduate Qualification,N,F,35-55,Scotland,2,15,-4.0,59.0,1,0,0,1
2068627,DDD,2013J,Withdrawn,Post Graduate Qualification,N,F,35-55,Scotland,3,73,-4.0,59.0,1,0,0,1
2068627,DDD,2013J,Withdrawn,Post Graduate Qualification,N,F,35-55,Scotland,4,93,-4.0,59.0,1,0,0,1
2082180,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,London Region,1,8,0.0,82.0,1,0,0,1
2082180,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,London Region,3,16,0.0,82.0,1,0,0,1
2082180,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,0-35,London Region,4,27,0.0,82.0,1,0,0,1
2089582,DDD,2013J,Pass,HE Qualification,N,F,35-55,South East Region,1,136,-1.0,100.0,1,0,0,0
2089582,DDD,2013J,Pass,HE Qualification,N,F,35-55,South East Region,2,58,-1.0,100.0,1,0,0,0
2089582,DDD,2013J,Pass,HE Qualification,N,F,35-55,South East Region,3,39,-1.0,100.0,1,0,0,0
2089582,DDD,2013J,Pass,HE Qualification,N,F,35-55,South East Region,4,60,-1.0,100.0,1,0,0,0
2094546,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,East Anglian Region,1,2,-26.0,75.0,1,0,0,1
2094546,DDD,2013J,Withdrawn,A Level or Equivalent,N,M,35-55,East Anglian Region,4,5,-26.0,75.0,1,0,0,1
2098405,DDD,2013J,Pass,HE Qualification,N,M,55<=,South Region,1,113,-9.0,90.0,1,0,0,0
2098405,DDD,2013J,Pass,HE Qualification,N,M,55<=,South Region,2,125,-9.0,90.0,1,0,0,0
2098405,DDD,2013J,Pass,HE Qualification,N,M,55<=,South Region,3,43,-9.0,90.0,1,0,0,0
2098405,DDD,2013J,Pass,HE Qualification,N,M,55<=,South Region,4,107,-9.0,90.0,1,0,0,0
2112088,DDD,2013J,Pass,A Level or Equivalent,N,F,35-55,South West Region,1,148,-2.0,75.0,1,0,0,0
2112088,DDD,2013J,Pass,A Level or Equivalent,N,F,35-55,South West Region,2,105,-2.0,75.0,1,0,0,0
2112088,DDD,2013J,Pass,A Level or Equivalent,N,F,35-55,South West Region,3,31,-2.0,75.0,1,0,0,0
2112088,DDD,2013J,Pass,A Level or Equivalent,N,F,35-55,South West Region,4,125,-2.0,75.0,1,0,0,0
2134578,DDD,2013J,Withdrawn,A Level or Equivalent,N,F,0-35,East Anglian Region,3,10,7.0,64.0,1,1,0,1
2149701,DDD,2013J,Withdrawn,Lower Than A Level,N,F,0-35,Wales,1,69,,,0,0,0,1
2149701,DDD,2013J,Withdrawn,Lower Than A Level,N,F,0-35,Wales,2,60,,,0,0,0,1
2149701,DDD,2013J,Withdrawn,Lower Than A Level,N,F,0-35,Wales,3,12,,,0,0,0,1
2157412,DDD,2013J,Pass,HE Qualification,N,M,35-55,South West Region,1,1,-1.0,85.0,1,0,0,0
2157412,DDD,2013J,Pass,HE Qualification,N,M,35-55,South West Region,2,31,-1.0,85.0,1,0,0,0
2157412,DDD,2013J,Pass,HE Qualification,N,M,35-55,South West Region,3,35,-1.0,85.0,1,0,0,0
2157412,DDD,2013J,Pass,HE Qualification,N,M,35-55,South West Region,4,90,-1.0,85.0,1,0,0,0
2175266,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Wales,1,19,-7.0,59.0,1,0,0,1
2175266,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Wales,2,9,-7.0,59.0,1,0,0,1
2175266,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Wales,3,81,-7.0,59.0,1,0,0,1
2175266,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,Wales,4,16,-7.0,59.0,1,0,0,1
2195479,DDD,2013J,Withdrawn,Lower Than A Level,N,F,35-55,South Region,1,36,-4.0,77.0,1,0,0,1
2195479,DDD,2013J,Withdrawn,Lower Than A Level,N,F,35-55,South Region,2,10,-4.0,77.0,1,0,0,1
2195479,DDD,2013J,Withdrawn,Lower Than A Level,N,F,35-55,South Region,3,29,-4.0,77.0,1,0,0,1
2195479,DDD,2013J,Withdrawn,Lower Than A Level,N,F,35-55,South Region,4,67,-4.0,77.0,1,0,0,1
2198952,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Ireland,1,51,-2.0,80.0,1,0,0,0
2198952,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Ireland,2,14,-2.0,80.0,1,0,0,0
2198952,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Ireland,3,30,-2.0,80.0,1,0,0,0
2198952,DDD,2013J,Pass,A Level or Equivalent,N,M,35-55,Ireland,4,80,-2.0,80.0,1,0,0,0
2198970,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,North Western Region,1,78,-1.0,69.0,1,0,0,1
2198970,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,North Western Region,2,102,-1.0,69.0,1,0,0,1
2198970,DDD,2013J,Withdrawn,HE Qualification,N,M,35-55,North Western Region,3,388,-1.0,69.0,1,0,1,1
